case_id,label,outcome,customer_id,target_txn_id,target_selection,opened_at,closed_at,target_ts,target_after_case_open,risk_score,amount,channel,ProductCD,strong_evidence_count,medium_evidence_count,weak_evidence_count,not_material_evidence_count,supporting_evidence_count,contradicting_evidence_count,context_evidence_count,strong_support_count,medium_support_count,weak_support_count,strong_contradiction_count,medium_contradiction_count,weak_contradiction_count,independent_evidence_count,independent_evidence_groups,contradiction_count,card_testing,cnp,cnp_new_device,account_takeover,out_of_region,new_device,proxy_network,channel_novelty,product_novelty,out_of_region_behavior,repeated_historical_abuse,shared_device_profile,card_testing_strength,cnp_strength,cnp_new_device_strength,account_takeover_strength,out_of_region_strength,new_device_strength,proxy_network_strength,channel_novelty_strength,product_novelty_strength,out_of_region_behavior_strength,email_novelty_strength,post_flagged_activity_strength,shared_device_profile_strength,historical_case_strength,historical_cleared_signal,repeated_historical_abuse_strength,historical_case_count,historical_confirmed_count,historical_cleared_count,shared_device_customer_count,shared_device_other_customer_count,shared_device_transaction_count,device_profile_specificity,txn_count_24h,txn_count_48h,txn_count_7d,txn_count_30d,online_count_24h,online_count_48h,online_count_7d,in_person_count_7d,small_auth_count_24h,small_auth_count_48h,small_auth_count_7d,post_flagged_activity_until_case_open,is_new_region,home_activity_continues,modal_home_region_proxy,purchaser_email_seen_before,recipient_email_seen_before,email_novelty,feature_cutoff
CC-3493,1,confirmed_fraud,C04185,3267360,first_fraud_txn_id,2016-09-15 01:51:47,2016-09-20 23:51:47,2016-09-14 20:32:18,False,0.52,1104.08,in_person,W,0,1,2,0,1,0,2,0,1,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,medium,,,1,1,0,0,0,0,0,5,6,9,20,0,0,0,9,0,0,0,3,0,1,325.0,1,0,1,2016-09-15 01:51:47
CC-3494,1,confirmed_fraud,C04046,3258857,first_fraud_txn_id,2016-09-15 02:44:46,2016-09-19 20:44:46,2016-09-11 22:18:01,False,0.75,30.92,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,10,9,1,0,0,0,0,19,22,56,170,2,2,3,53,0,0,0,12,0,1,387.0,1,0,1,2016-09-15 02:44:46
CC-3495,1,confirmed_fraud,C02796,3264611,first_fraud_txn_id,2016-09-15 02:44:52,2016-09-17 21:44:52,2016-09-13 21:44:52,False,0.94,285.07,in_person,W,0,0,3,0,2,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,,0,0,1,2016-09-15 02:44:52
CC-3496,1,confirmed_fraud,C02502,3265041,first_fraud_txn_id,2016-09-15 02:46:07,2016-09-15 23:46:07,2016-09-13 23:46:07,False,0.68,103.93,in_person,W,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,8,7,1,0,0,0,0,32,49,116,393,1,1,1,115,0,0,0,21,0,1,123.0,0,0,0,2016-09-15 02:46:07
CC-3497,1,confirmed_fraud,C02456,3265878,first_fraud_txn_id,2016-09-15 02:47:05,2016-09-17 05:47:05,2016-09-14 05:47:05,False,0.68,32.69,online,C,2,2,0,0,3,1,0,2,1,0,0,1,0,2,behavioral_pattern|historical,1,0,1,0,0,0,0,0,0,0,0,1,0,,medium,,,,,,,,,,,,strong,medium,strong,5,4,1,0,0,0,1,1,2,6,16,1,2,6,0,0,0,0,0,0,0,,1,1,0,2016-09-15 02:47:05
CC-3498,0,cleared,C01439,3268128,first_txn_ids,2016-09-15 03:01:11,2016-09-18 00:01:11,2016-09-15 00:01:11,False,0.83,13.76,online,C,0,1,2,0,1,0,2,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,weak,,weak,,,,0,0,0,87,86,335,2,1,1,1,5,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-09-15 03:01:11
CC-3499,1,confirmed_fraud,C07648,3265862,first_fraud_txn_id,2016-09-15 03:29:45,2016-09-19 05:29:45,2016-09-14 05:29:45,False,0.58,40.03,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,11,10,1,0,0,0,0,41,54,135,659,6,7,12,123,0,0,0,24,0,1,325.0,1,0,1,2016-09-15 03:29:45
CC-3500,1,confirmed_fraud,C08897,3264571,first_fraud_txn_id,2016-09-15 03:32:41,2016-09-18 21:32:41,2016-09-13 21:32:41,False,0.07,64.98,in_person,W,0,0,3,0,2,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,,0,0,1,2016-09-15 03:32:41
CC-3501,1,confirmed_fraud,C05704,3268057,first_fraud_txn_id,2016-09-15 04:11:36,2016-09-17 01:11:36,2016-09-14 23:40:16,False,0.74,150.04,online,H,3,2,2,0,4,1,2,3,1,0,0,1,0,3,behavioral_identity|historical|identity_network,1,0,0,0,1,0,0,1,0,0,0,1,1,,,,strong,,,medium,,,,,weak,weak,strong,medium,strong,11,10,1,53,52,93,4,27,48,113,369,14,28,69,44,0,0,0,8,0,0,,1,1,0,2016-09-15 04:11:36
CC-3502,1,confirmed_fraud,C08483,3268050,first_fraud_txn_id,2016-09-15 04:37:47,2016-09-19 23:37:47,2016-09-14 23:37:47,False,0.18,43.98,in_person,W,0,1,3,0,0,1,3,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,weak,medium,,1,0,1,0,0,0,0,2,3,13,45,0,0,0,13,0,0,0,1,0,0,184.0,1,0,1,2016-09-15 04:37:47
CC-3503,1,confirmed_fraud,C08391,3265722,first_fraud_txn_id,2016-09-15 07:35:29,2016-09-19 03:35:29,2016-09-14 03:35:29,False,0.12,21.47,online,C,2,1,2,0,3,0,2,2,1,0,0,0,0,2,historical|identity_device,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,medium,,,,,,weak,weak,strong,,strong,6,6,0,9,8,29,2,4,8,22,91,4,8,22,0,0,0,0,2,0,0,,1,1,0,2016-09-15 07:35:29
CC-3504,1,confirmed_fraud,C11294,3268812,first_fraud_txn_id,2016-09-15 09:06:17,2016-09-17 04:06:17,2016-09-15 04:06:17,False,0.15,209.86,in_person,W,2,1,0,0,2,1,0,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,strong,medium,strong,7,6,1,0,0,0,0,6,9,15,48,0,1,1,14,0,0,0,0,0,0,325.0,0,0,0,2016-09-15 09:06:17
CC-3505,1,confirmed_fraud,C07612,3266171,first_fraud_txn_id,2016-09-15 09:10:48,2016-09-16 14:10:48,2016-09-14 14:10:48,False,0.36,200.05,online,H,3,2,2,0,5,0,2,3,2,0,0,0,0,4,behavioral_identity|behavioral_pattern|historical|identity_network,0,0,1,0,1,0,0,1,0,0,0,1,1,,medium,,strong,,,medium,,,,,weak,weak,strong,,strong,4,4,0,6,5,11,4,4,6,13,57,2,2,4,9,0,0,0,1,0,0,,1,1,0,2016-09-15 09:10:48
CC-3506,0,cleared,C12330,3268591,first_txn_ids,2016-09-15 09:22:02,2016-09-16 02:22:02,2016-09-15 02:22:02,False,0.89,34.91,online,H,0,3,4,0,4,0,3,0,3,1,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,1,0,0,1,,medium,medium,,,medium,,,weak,,weak,weak,weak,,,,0,0,0,57,56,75,4,3,3,3,3,3,3,3,0,0,0,0,2,0,0,,0,0,1,2016-09-15 09:22:02
CC-3507,1,confirmed_fraud,C06605,3266012,first_fraud_txn_id,2016-09-15 10:07:06,2016-09-20 12:07:06,2016-09-14 12:07:06,False,0.79,50.04,in_person,W,0,2,1,0,1,1,1,0,1,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,medium,medium,,2,1,1,0,0,0,0,1,1,4,23,0,0,0,4,0,0,0,0,1,0,204.0,1,0,1,2016-09-15 10:07:06
CC-3508,1,confirmed_fraud,C03676,3262989,first_fraud_txn_id,2016-09-15 11:12:36,2016-09-19 07:12:36,2016-09-13 08:37:14,False,0.06,36.01,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,2,2,0,0,0,0,0,9,14,22,84,0,0,0,22,0,0,0,7,0,0,204.0,1,0,1,2016-09-15 11:12:36
CC-3509,1,confirmed_fraud,C09573,3267154,first_fraud_txn_id,2016-09-15 11:34:16,2016-09-20 19:34:16,2016-09-14 19:34:16,False,0.89,200.04,online,H,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,weak,,weak,,,,0,0,0,7,6,9,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-09-15 11:34:16
CC-3510,1,confirmed_fraud,C06940,3266983,first_fraud_txn_id,2016-09-15 11:41:45,2016-09-19 18:41:45,2016-09-14 18:41:45,False,0.37,18.41,online,C,2,1,0,0,3,0,0,2,1,0,0,0,0,2,behavioral_pattern|historical,0,0,1,0,0,0,0,0,0,0,0,1,0,,medium,,,,,,,,,,,,strong,,strong,10,10,0,0,0,0,1,1,2,11,50,1,2,11,0,0,0,1,0,0,0,,1,1,0,2016-09-15 11:41:45
CC-3511,1,confirmed_fraud,C11309,3263006,first_fraud_txn_id,2016-09-15 11:55:18,2016-09-19 06:55:18,2016-09-13 09:41:28,False,0.61,107.88,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,14,13,1,0,0,0,0,41,45,83,230,10,10,24,59,0,0,0,27,0,1,204.0,1,0,1,2016-09-15 11:55:18
CC-3512,1,confirmed_fraud,C06835,3268687,first_fraud_txn_id,2016-09-15 12:58:45,2016-09-21 02:58:45,2016-09-15 02:58:45,False,0.94,49.07,in_person,W,0,1,3,0,0,1,3,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,weak,medium,,1,0,1,0,0,0,0,11,20,68,262,1,2,4,64,0,0,0,5,0,1,184.0,1,0,1,2016-09-15 12:58:45
CC-3513,1,confirmed_fraud,C04565,3266150,first_fraud_txn_id,2016-09-15 13:01:16,2016-09-16 14:01:16,2016-09-14 14:01:16,False,0.1,40.05,online,S,1,0,4,0,3,0,2,1,0,2,0,0,0,1,behavioral_identity,0,0,0,0,1,0,0,0,1,1,0,0,1,,,,strong,,,,weak,weak,,weak,,weak,,,,0,0,0,12,11,16,4,2,2,3,3,1,1,1,2,0,0,0,0,0,0,,0,0,1,2016-09-15 13:01:16
CC-3514,1,confirmed_fraud,C08989,3237064,first_fraud_txn_id,2016-09-15 13:29:14,2016-09-19 16:29:14,2016-09-04 21:23:21,False,0.05,445.05,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,4,3,1,0,0,0,0,72,77,94,184,2,2,2,92,0,0,0,69,0,1,299.0,1,0,1,2016-09-15 13:29:14
CC-3515,0,cleared,C04865,3269193,first_txn_ids,2016-09-15 14:58:08,2016-09-16 13:58:08,2016-09-15 13:58:08,False,0.95,100.01,online,S,3,3,1,0,6,0,1,3,3,0,0,0,0,4,behavioral_identity|behavioral_pattern|historical|identity_device,0,0,1,1,1,0,1,0,0,0,0,1,0,,medium,medium,strong,,medium,,,,,weak,,,strong,,strong,8,8,0,0,0,0,4,1,5,10,60,1,2,4,6,0,0,0,0,0,0,,0,1,1,2016-09-15 14:58:08
CC-3516,1,confirmed_fraud,C05585,3268900,first_fraud_txn_id,2016-09-15 15:14:36,2016-09-17 05:14:36,2016-09-15 05:14:36,False,0.15,100.03,online,H,0,2,1,0,2,0,1,0,2,0,0,0,0,2,historical|identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,,,weak,medium,,,1,1,0,62,61,101,4,1,1,3,7,1,1,1,2,0,0,0,0,0,0,,1,1,0,2016-09-15 15:14:36
CC-3517,1,confirmed_fraud,C12966,3266918,first_fraud_txn_id,2016-09-15 15:19:34,2016-09-19 18:19:34,2016-09-14 18:19:34,False,0.09,14.12,online,C,2,2,0,0,3,1,0,2,1,0,0,1,0,2,behavioral_pattern|historical,1,0,1,0,0,0,0,0,0,0,0,1,0,,medium,,,,,,,,,,,,strong,medium,strong,5,4,1,0,0,0,0,3,4,8,22,3,4,8,0,0,0,0,0,0,0,,1,1,0,2016-09-15 15:19:34
CC-3518,1,confirmed_fraud,C04285,3269043,first_fraud_txn_id,2016-09-15 16:23:38,2016-09-21 10:23:38,2016-09-15 10:23:38,False,0.75,525.08,in_person,W,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,,,,0,0,0,0,0,0,0,3,5,14,29,0,0,1,13,0,0,0,0,0,0,264.0,1,0,1,2016-09-15 16:23:38
CC-3519,1,confirmed_fraud,C10644,3268800,first_fraud_txn_id,2016-09-15 18:00:25,2016-09-21 04:00:25,2016-09-15 04:00:25,False,0.8,14.22,online,C,0,1,2,0,1,0,2,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,weak,,weak,,,,0,0,0,6,5,7,2,1,1,11,20,1,1,11,0,0,0,0,0,0,0,,0,0,1,2016-09-15 18:00:25
CC-3520,0,cleared,C11464,3269528,first_txn_ids,2016-09-15 18:04:50,2016-09-18 16:04:50,2016-09-15 16:04:50,False,0.87,49.99,online,R,3,2,1,0,5,0,1,3,2,0,0,0,0,4,behavioral_identity|historical|identity_device|identity_network,0,0,0,0,1,0,1,1,0,0,0,1,1,,,,strong,,medium,medium,,,,,,weak,strong,,strong,5,5,0,526,525,1298,4,6,8,27,130,1,1,2,25,0,0,0,0,0,0,,1,1,0,2016-09-15 18:04:50
CC-3521,0,cleared,C03197,3269749,first_txn_ids,2016-09-15 19:15:19,2016-09-18 17:15:19,2016-09-15 17:15:19,False,0.95,50.06,online,R,0,1,1,0,1,0,1,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,,,weak,,,,0,0,0,30,29,34,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,1,1,0,2016-09-15 19:15:19
CC-3522,1,confirmed_fraud,C09354,3268958,first_fraud_txn_id,2016-09-15 19:23:57,2016-09-21 06:23:57,2016-09-15 06:12:32,False,0.63,52.91,online,C,2,2,2,0,3,1,2,2,1,0,0,1,0,2,behavioral_pattern|historical,1,0,1,0,0,0,0,0,0,0,0,1,1,,medium,,,,,,,,,,weak,weak,strong,medium,strong,11,10,1,88,87,347,2,2,2,5,33,2,2,5,0,0,0,0,1,0,0,,1,1,0,2016-09-15 19:23:57
CC-3523,1,confirmed_fraud,C02897,3267608,first_fraud_txn_id,2016-09-15 19:43:02,2016-09-19 21:43:02,2016-09-14 21:43:02,False,0.05,315.06,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,4,4,0,0,0,0,0,3,7,18,89,0,3,5,13,0,0,0,1,0,1,325.0,1,0,1,2016-09-15 19:43:02
CC-3524,1,confirmed_fraud,C07855,3256942,first_fraud_txn_id,2016-09-15 19:48:19,2016-09-18 08:48:19,2016-09-11 03:49:40,False,0.74,25.0,online,C,2,1,1,0,3,0,1,2,1,0,0,0,0,2,historical|network,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,weak,medium,strong,,strong,9,9,0,2,1,23,2,10,10,17,30,10,10,17,0,0,0,0,9,0,0,,1,1,0,2016-09-15 19:48:19
CC-3525,1,confirmed_fraud,C09491,3267764,first_fraud_txn_id,2016-09-15 20:20:35,2016-09-19 22:20:35,2016-09-14 22:20:35,False,0.34,87.08,in_person,W,0,1,1,0,1,0,1,0,1,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,medium,,,1,1,0,0,0,0,0,1,1,2,13,0,0,0,2,0,0,0,0,0,0,441.0,1,0,1,2016-09-15 20:20:35
CC-3526,1,confirmed_fraud,C12707,3269147,first_fraud_txn_id,2016-09-15 20:22:49,2016-09-21 13:22:49,2016-09-15 13:16:50,False,0.17,105.9,in_person,W,0,1,2,0,1,0,2,0,1,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,medium,,,1,1,0,0,0,0,0,2,2,3,3,0,0,0,3,0,0,0,1,1,0,485.0,0,0,1,2016-09-15 20:22:49
CC-3527,1,confirmed_fraud,C11436,3266566,first_fraud_txn_id,2016-09-15 20:29:33,2016-09-16 16:29:33,2016-09-14 16:29:33,False,0.33,46.98,in_person,W,0,0,3,0,2,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,,0,0,1,2016-09-15 20:29:33
CC-3528,1,confirmed_fraud,C07212,3205413,first_fraud_txn_id,2016-09-15 21:25:45,2016-09-17 20:25:45,2016-08-25 16:47:40,False,0.82,20.08,online,C,2,2,2,0,4,0,2,2,2,0,0,0,0,3,behavioral_identity|historical|identity_device,0,0,0,0,1,0,1,0,0,0,0,1,1,,,,medium,,medium,,,,,,weak,weak,strong,,strong,8,8,0,587,586,5803,2,419,429,483,730,278,279,307,176,0,0,0,408,0,0,,1,1,0,2016-09-15 21:25:45
CC-3529,1,confirmed_fraud,C11201,3266892,first_fraud_txn_id,2016-09-15 22:14:26,2016-09-19 18:14:26,2016-09-14 18:14:26,False,0.06,444.96,in_person,W,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,,,strong,,strong,4,4,0,0,0,0,0,1,1,7,10,0,0,0,7,0,0,0,0,0,0,485.0,1,0,1,2016-09-15 22:14:26
CC-3530,1,confirmed_fraud,C05530,3267624,first_fraud_txn_id,2016-09-15 22:46:08,2016-09-16 21:46:08,2016-09-14 21:46:08,False,0.06,279.94,in_person,W,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,,strong,4,4,0,0,0,0,0,12,25,71,251,0,1,8,63,0,0,0,5,0,1,264.0,0,0,0,2016-09-15 22:46:08
CC-3531,1,confirmed_fraud,C03405,3268388,first_fraud_txn_id,2016-09-15 23:18:35,2016-09-17 01:18:35,2016-09-15 01:18:35,False,0.69,199.99,online,R,0,3,2,0,2,1,2,0,2,0,0,1,0,2,behavioral_identity|historical,1,0,0,0,1,0,0,0,0,0,0,0,1,,,,medium,,,,,,,,weak,weak,medium,medium,,2,1,1,526,525,1299,4,4,10,21,77,1,1,1,20,0,0,0,2,0,0,,1,1,0,2016-09-15 23:18:35
CC-3532,1,confirmed_fraud,C09791,3267053,first_fraud_txn_id,2016-09-15 23:25:06,2016-09-20 19:25:06,2016-09-14 19:04:28,False,0.2,32.25,online,C,2,3,2,0,5,0,2,2,3,0,0,0,0,3,behavioral_pattern|historical|identity_device,0,0,1,1,0,0,1,0,0,0,0,1,1,,medium,medium,,,medium,,,,,,weak,weak,strong,,strong,9,9,0,587,586,5806,2,4,4,9,30,4,4,9,0,0,0,0,3,0,0,,1,1,0,2016-09-15 23:25:06
CC-3533,1,confirmed_fraud,C09146,3268736,first_fraud_txn_id,2016-09-15 23:29:19,2016-09-20 03:29:19,2016-09-15 03:29:19,False,0.71,170.92,in_person,W,0,1,1,0,1,0,1,0,1,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,medium,,,1,1,0,0,0,0,0,1,1,3,8,0,0,0,3,0,0,0,0,0,0,272.0,1,0,1,2016-09-15 23:29:19
CC-3534,1,confirmed_fraud,C12991,3269166,first_fraud_txn_id,2016-09-15 23:34:57,2016-09-17 13:34:57,2016-09-15 13:34:57,False,0.34,87.96,in_person,W,2,1,0,0,2,1,0,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,strong,medium,strong,5,4,1,0,0,0,0,1,1,9,34,0,0,0,9,0,0,0,0,0,0,272.0,0,0,0,2016-09-15 23:34:57
CC-3535,1,confirmed_fraud,C03685,3255880,first_fraud_txn_id,2016-09-15 23:47:42,2016-09-17 21:47:42,2016-09-10 21:49:40,False,0.11,65.04,in_person,W,0,1,2,0,1,0,2,0,1,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,medium,,,1,1,0,0,0,0,0,9,9,16,25,0,0,0,16,0,0,0,8,0,1,310.0,1,0,1,2016-09-15 23:47:42
CC-3536,1,confirmed_fraud,C10084,3269425,first_fraud_txn_id,2016-09-16 02:36:36,2016-09-20 15:36:36,2016-09-15 15:27:30,False,0.67,149.98,online,H,0,1,4,0,3,0,2,0,1,2,0,0,0,1,behavioral_pattern,0,0,1,0,0,0,0,0,1,1,0,0,0,,medium,,,,,,weak,weak,,weak,weak,,,,,0,0,0,0,0,0,4,2,2,2,2,2,2,2,0,0,0,0,1,0,0,,0,0,1,2016-09-16 02:36:36
CC-3537,1,confirmed_fraud,C02354,3263436,first_fraud_txn_id,2016-09-16 03:31:31,2016-09-17 23:31:31,2016-09-13 15:36:13,False,0.82,158.91,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,11,10,1,0,0,0,0,115,140,292,1170,6,6,8,284,0,0,0,81,0,1,325.0,1,0,1,2016-09-16 03:31:31
CC-3538,1,confirmed_fraud,C13440,3258499,first_fraud_txn_id,2016-09-16 04:01:54,2016-09-19 06:01:54,2016-09-11 20:23:42,False,0.24,884.05,in_person,W,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,10,9,1,0,0,0,0,262,315,891,2619,1,2,10,881,0,0,0,214,0,1,325.0,0,0,0,2016-09-16 04:01:54
CC-3539,1,confirmed_fraud,C09350,3270999,first_fraud_txn_id,2016-09-16 04:15:43,2016-09-18 23:15:43,2016-09-15 23:15:43,False,0.63,100.09,online,H,0,1,4,0,3,0,2,0,1,2,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,1,1,0,0,1,,,,,,medium,,weak,weak,,weak,,weak,,,,0,0,0,7,6,7,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-09-16 04:15:43
CC-3540,0,cleared,C10906,3271384,first_txn_ids,2016-09-16 04:27:50,2016-09-17 01:27:50,2016-09-16 01:27:50,False,0.86,99.94,online,R,1,2,1,0,3,0,1,1,2,0,0,0,0,3,behavioral_identity|historical|identity_device,0,0,0,0,1,0,1,0,0,0,0,0,1,,,,strong,,medium,,,,,,,weak,medium,,,1,1,0,87,86,155,4,4,5,15,75,1,1,1,14,0,0,0,0,0,0,,1,1,0,2016-09-16 04:27:50
CC-3541,1,confirmed_fraud,C03613,3268739,first_fraud_txn_id,2016-09-16 04:30:24,2016-09-21 03:30:24,2016-09-15 03:30:24,False,0.98,124.96,online,R,0,1,3,0,2,0,2,0,1,1,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,1,0,0,1,,,,,,medium,,,weak,,weak,,weak,,,,0,0,0,6,5,8,4,1,1,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-09-16 04:30:24
CC-3542,1,confirmed_fraud,C11464,3262014,first_fraud_txn_id,2016-09-16 04:34:57,2016-09-18 21:34:57,2016-09-12 23:29:15,False,0.69,77.01,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,5,5,0,0,0,0,0,17,20,40,139,1,1,2,38,0,0,0,13,0,1,310.0,1,0,1,2016-09-16 04:34:57
CC-3543,1,confirmed_fraud,C01116,3271054,first_fraud_txn_id,2016-09-16 04:36:40,2016-09-19 23:36:40,2016-09-15 23:36:40,False,0.48,47.98,in_person,W,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,9,8,1,0,0,0,0,10,11,37,164,0,0,1,36,0,0,0,1,0,1,191.0,0,0,0,2016-09-16 04:36:40
CC-3544,0,cleared,C09533,3270698,first_txn_ids,2016-09-16 04:49:25,2016-09-18 21:49:25,2016-09-15 21:49:25,False,0.95,50.0,online,H,0,4,2,0,4,0,2,0,4,0,0,0,0,3,behavioral_pattern|historical|identity_device,0,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,,weak,weak,medium,,,1,1,0,229,228,462,3,3,3,4,12,3,3,4,0,0,0,0,2,0,0,,1,1,0,2016-09-16 04:49:25
CC-3545,1,confirmed_fraud,C00559,3270112,first_fraud_txn_id,2016-09-16 05:48:47,2016-09-20 18:48:47,2016-09-15 18:48:47,False,0.84,100.02,online,H,0,1,3,0,1,0,3,0,1,0,0,0,0,1,behavioral_identity,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,medium,,,,,,,weak,weak,weak,,,,0,0,0,30,29,34,4,2,2,2,6,1,1,1,1,0,0,0,1,0,0,,1,0,1,2016-09-16 05:48:47
CC-3546,1,confirmed_fraud,C11122,3269190,first_fraud_txn_id,2016-09-16 05:49:56,2016-09-17 18:49:56,2016-09-15 13:53:54,False,0.82,250.09,online,R,0,4,5,0,6,0,3,0,4,2,0,0,0,3,behavioral_pattern|identity_device|identity_network,0,0,1,1,0,0,1,1,1,1,0,0,1,,medium,medium,,,medium,medium,weak,weak,,weak,weak,weak,,,,0,0,0,32,31,45,4,2,2,2,2,2,2,2,0,0,0,0,1,0,0,,0,0,1,2016-09-16 05:49:56
CC-3547,0,cleared,C11014,3271192,first_txn_ids,2016-09-16 06:23:41,2016-09-19 00:23:41,2016-09-16 00:23:41,False,0.85,508.01,in_person,W,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,,,,0,0,0,0,0,0,0,4,5,8,42,0,0,0,8,0,0,0,0,0,0,264.0,1,0,1,2016-09-16 06:23:41
CC-3548,1,confirmed_fraud,C07867,3252126,first_fraud_txn_id,2016-09-16 08:31:13,2016-09-17 18:31:13,2016-09-09 18:09:29,False,0.18,150.95,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,10,9,1,0,0,0,0,130,147,275,665,3,3,5,270,0,0,0,119,0,1,123.0,1,0,1,2016-09-16 08:31:13
